InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,LineValue,IsCancellation,IsReturn,IsGiveaway,InvoiceYear,InvoiceMonth,InvoiceDay,InvoiceHour,InvoiceWeekday,InvoiceQuarter,Quantity_scaled,UnitPrice_scaled,LineValue_scaled
492783,82613C,"METAL SIGN,CUPCAKE SINGLE HOOK",1,2009-12-18 17:15:00,2.57,,United Kingdom,2.57,False,False,False,2009,12,18,17,4,4,-0.1416701408535056,-0.023743814434593922,-0.11550427683128857
492783,82613D,METAL SIGN CUPCAKE SINGLE HOOK,1,2009-12-18 17:15:00,2.57,,United Kingdom,2.57,False,False,False,2009,12,18,17,4,4,-0.1416701408535056,-0.023743814434593922,-0.11550427683128857
492783,82616B,FRAPPUCINO SCARF KNITTING KIT,4,2009-12-18 17:15:00,2.57,,United Kingdom,10.28,False,False,False,2009,12,18,17,4,4,-0.09084273039278185,-0.023743814434593922,-0.05868784847383282
492783,82616C,MIDNIGHT GLAMOUR SCARF KNITTING KIT,1,2009-12-18 17:15:00,2.57,,United Kingdom,2.57,False,False,False,2009,12,18,17,4,4,-0.1416701408535056,-0.023743814434593922,-0.11550427683128857
492783,84006,MAGIC TREE -PAPER FLOWERS,1,2009-12-18 17:15:00,1.7,,United Kingdom,1.7,False,False,False,2009,12,18,17,4,4,-0.1416701408535056,-0.031032223689109947,-0.1219154691362155
492783,84029E,RED WOOLLY HOTTIE WHITE HEART.,1,2009-12-18 17:15:00,7.78,,United Kingdom,7.78,False,False,False,2009,12,18,17,4,4,-0.1416701408535056,0.019902866273484816,-0.07711081486730095
492783,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,1,2009-12-18 17:15:00,7.78,,United Kingdom,7.78,False,False,False,2009,12,18,17,4,4,-0.1416701408535056,0.019902866273484816,-0.07711081486730095
492783,84050,PINK HEART SHAPE EGG FRYING PAN,2,2009-12-18 17:15:00,4.3,,United Kingdom,8.6,False,False,False,2009,12,18,17,4,4,-0.12472767069993101,-0.009250770744579294,-0.07106808189024341
492783,84378,SET OF 3 HEART COOKIE CUTTERS,2,2009-12-18 17:15:00,2.57,,United Kingdom,5.14,False,False,False,2009,12,18,17,4,4,-0.12472767069993101,-0.023743814434593922,-0.09656546737880331
492783,84466,TOP SECRET PEN SET,1,2009-12-18 17:15:00,2.57,,United Kingdom,2.57,False,False,False,2009,12,18,17,4,4,-0.1416701408535056,-0.023743814434593922,-0.11550427683128857
492783,84509B,FAIRY CAKE PLACEMATS,1,2009-12-18 17:15:00,7.78,,United Kingdom,7.78,False,False,False,2009,12,18,17,4,4,-0.1416701408535056,0.019902866273484816,-0.07711081486730095
492783,84509C,DOTTY PLACEMATS,2,2009-12-18 17:15:00,7.78,,United Kingdom,15.56,False,False,False,2009,12,18,17,4,4,-0.12472767069993101,0.019902866273484816,-0.019778543450828096
492783,84509G,FAIRY CAKE PLACEMATS,1,2009-12-18 17:15:00,7.78,,United Kingdom,7.78,False,False,False,2009,12,18,17,4,4,-0.1416701408535056,0.019902866273484816,-0.07711081486730095
492783,84510B,SET OF 4 FAIRY CAKES COASTERS,2,2009-12-18 17:15:00,2.57,,United Kingdom,5.14,False,False,False,2009,12,18,17,4,4,-0.12472767069993101,-0.023743814434593922,-0.09656546737880331
492783,84536A,ENGLISH ROSE NOTEBOOK A7 SIZE,7,2009-12-18 17:15:00,0.83,,United Kingdom,5.81,False,False,False,2009,12,18,17,4,4,-0.040015319932058105,-0.038320632943625976,-0.09162811238535387
492783,84536B,FAIRY CAKES NOTEBOOK A7 SIZE,1,2009-12-18 17:15:00,0.83,,United Kingdom,0.83,False,False,False,2009,12,18,17,4,4,-0.1416701408535056,-0.038320632943625976,-0.1283266614411424
492783,84568,GIRLS ALPHABET IRON ON PATCHES,5,2009-12-18 17:15:00,0.43,,United Kingdom,2.15,False,False,False,2009,12,18,17,4,4,-0.07390026023920727,-0.041671625704323,-0.11859933518539123
492783,84597B,RETRO BROWN BALL ASHTRAY,1,2009-12-18 17:15:00,2.57,,United Kingdom,2.57,False,False,False,2009,12,18,17,4,4,-0.1416701408535056,-0.023743814434593922,-0.11550427683128857
492783,84598,BOYS ALPHABET IRON ON PATCHES,6,2009-12-18 17:15:00,0.43,,United Kingdom,2.58,False,False,False,2009,12,18,17,4,4,-0.05695779008563269,-0.041671625704323,-0.11543058496571469
492783,84660A,WHITE STITCHED WALL CLOCK,1,2009-12-18 17:15:00,7.78,,United Kingdom,7.78,False,False,False,2009,12,18,17,4,4,-0.1416701408535056,0.019902866273484816,-0.07711081486730095
492783,84688,BEACH HUT DESIGN BLACKBOARD,1,2009-12-18 17:15:00,8.65,,United Kingdom,8.65,False,False,False,2009,12,18,17,4,4,-0.1416701408535056,0.027191275528000842,-0.07069962256237404
492783,84706D,CHERRY BLOSSOM TABLE CLOCK,1,2009-12-18 17:15:00,19.09,,United Kingdom,19.09,False,False,False,2009,12,18,17,4,4,-0.1416701408535056,0.11465218658219316,0.006234685096748916
492783,84750A,PINK SMALL GLASS CAKE STAND,1,2009-12-18 17:15:00,4.3,,United Kingdom,4.3,False,False,False,2009,12,18,17,4,4,-0.1416701408535056,-0.009250770744579294,-0.1027555840870086
492783,84754,S/15 SILVER GLASS BAUBLES IN BAG,1,2009-12-18 17:15:00,2.57,,United Kingdom,2.57,False,False,False,2009,12,18,17,4,4,-0.1416701408535056,-0.023743814434593922,-0.11550427683128857
492783,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,4,2009-12-18 17:15:00,5.17,,United Kingdom,20.68,False,False,False,2009,12,18,17,4,4,-0.09084273039278185,-0.0019623614900632675,0.017951691722994653
492783,84762C,GREEN PICNIC BARBECUE BUCKET,1,2009-12-18 17:15:00,8.65,,United Kingdom,8.65,False,False,False,2009,12,18,17,4,4,-0.1416701408535056,0.027191275528000842,-0.07069962256237404
492783,84824,DANISH ROSE UMBRELLA STAND,1,2009-12-18 17:15:00,33.0,,United Kingdom,33.0,False,False,False,2009,12,18,17,4,4,-0.1416701408535056,0.23118295983543216,0.10874007011000567
492783,84854,GIRLY PINK TOOL SET,3,2009-12-18 17:15:00,8.65,,United Kingdom,25.95,False,False,False,2009,12,18,17,4,4,-0.10778520054635643,0.027191275528000842,0.05678730488042549
492783,84902,PINK KNITTED COW STUFFED TOY,1,2009-12-18 17:15:00,4.3,,United Kingdom,4.3,False,False,False,2009,12,18,17,4,4,-0.1416701408535056,-0.009250770744579294,-0.1027555840870086
492783,84922,PINK BUTTERFLY WASHBAG,1,2009-12-18 17:15:00,8.65,,United Kingdom,8.65,False,False,False,2009,12,18,17,4,4,-0.1416701408535056,0.027191275528000842,-0.07069962256237404
492783,84937,KASHMIR FOLKART TUMBLERS,1,2009-12-18 17:15:00,11.26,,United Kingdom,11.26,False,False,False,2009,12,18,17,4,4,-0.1416701408535056,0.04905650329154892,-0.05146604564759331
492783,84944,SET OF 6 KASHMIR FOLKART BAUBLES,2,2009-12-18 17:15:00,7.78,,United Kingdom,15.56,False,False,False,2009,12,18,17,4,4,-0.12472767069993101,0.019902866273484816,-0.019778543450828096
492783,84946,ANTIQUE SILVER TEA GLASS ETCHED,24,2009-12-18 17:15:00,2.57,,United Kingdom,61.68,False,False,False,2009,12,18,17,4,4,0.2480066726787098,-0.023743814434593922,0.3200883405758722
492783,84970L,SINGLE HEART ZINC T-LIGHT HOLDER,1,2009-12-18 17:15:00,2.17,,United Kingdom,2.17,False,False,False,2009,12,18,17,4,4,-0.1416701408535056,-0.027094807195290945,-0.11845195145424349
492783,84970S,HANGING HEART ZINC T-LIGHT HOLDER,2,2009-12-18 17:15:00,2.17,,United Kingdom,4.34,False,False,False,2009,12,18,17,4,4,-0.12472767069993101,-0.027094807195290945,-0.10246081662471312
492783,84985A,SET OF 72 GREEN PAPER DOILIES,1,2009-12-18 17:15:00,3.04,,United Kingdom,3.04,False,False,False,2009,12,18,17,4,4,-0.1416701408535056,-0.01980639794077492,-0.11204075914931656
492783,84988,SET OF 72 PINK HEART PAPER DOILIES,1,2009-12-18 17:15:00,3.04,,United Kingdom,3.04,False,False,False,2009,12,18,17,4,4,-0.1416701408535056,-0.01980639794077492,-0.11204075914931656
492783,84991,60 TEATIME FAIRY CAKE CASES,2,2009-12-18 17:15:00,1.3,,United Kingdom,2.6,False,False,False,2009,12,18,17,4,4,-0.12472767069993101,-0.03438321644980697,-0.11528320123456695
492783,84992,72 SWEETHEART FAIRY CAKE CASES,1,2009-12-18 17:15:00,1.3,,United Kingdom,1.3,False,False,False,2009,12,18,17,4,4,-0.1416701408535056,-0.03438321644980697,-0.12486314375917039
492783,85017A,ENVELOPE 50 ROMANTIC IMAGES,1,2009-12-18 17:15:00,0.83,,United Kingdom,0.83,False,False,False,2009,12,18,17,4,4,-0.1416701408535056,-0.038320632943625976,-0.1283266614411424
492783,85017B,ENVELOPE 50 BLOSSOM IMAGES,1,2009-12-18 17:15:00,0.83,,United Kingdom,0.83,False,False,False,2009,12,18,17,4,4,-0.1416701408535056,-0.038320632943625976,-0.1283266614411424
492783,85017C,ENVELOPE 50 CURIOUS IMAGES,2,2009-12-18 17:15:00,0.83,,United Kingdom,1.66,False,False,False,2009,12,18,17,4,4,-0.12472767069993101,-0.038320632943625976,-0.12221023659851098
492783,85031B,BLOSSOM IMAGES SCRAP BOOK SET,1,2009-12-18 17:15:00,3.43,,United Kingdom,3.43,False,False,False,2009,12,18,17,4,4,-0.1416701408535056,-0.016539179999095318,-0.10916677639193553
492783,85031C,CURIOUS IMAGES SCRAP BOOK SET,1,2009-12-18 17:15:00,3.43,,United Kingdom,3.43,False,False,False,2009,12,18,17,4,4,-0.1416701408535056,-0.016539179999095318,-0.10916677639193553
492783,85047,WHITE BEADED GARLAND STRING 20LIGHT,1,2009-12-18 17:15:00,13.0,,United Kingdom,13.0,False,False,False,2009,12,18,17,4,4,-0.1416701408535056,0.06363332180058097,-0.03864366103773948
492783,85049A,TRADITIONAL CHRISTMAS RIBBONS,2,2009-12-18 17:15:00,2.57,,United Kingdom,5.14,False,False,False,2009,12,18,17,4,4,-0.12472767069993101,-0.023743814434593922,-0.09656546737880331
492783,85049E,SCANDINAVIAN REDS RIBBONS,2,2009-12-18 17:15:00,2.57,,United Kingdom,5.14,False,False,False,2009,12,18,17,4,4,-0.12472767069993101,-0.023743814434593922,-0.09656546737880331
492783,85098B,BLUE FLYING SINGING CANARY,2,2009-12-18 17:15:00,7.78,,United Kingdom,15.56,False,False,False,2009,12,18,17,4,4,-0.12472767069993101,0.019902866273484816,-0.019778543450828096
492783,85099B,JUMBO BAG RED WHITE SPOTTY,2,2009-12-18 17:15:00,4.3,,United Kingdom,8.6,False,False,False,2009,12,18,17,4,4,-0.12472767069993101,-0.009250770744579294,-0.07106808189024341
492783,85099F,JUMBO BAG STRAWBERRY,1,2009-12-18 17:15:00,4.3,,United Kingdom,4.3,False,False,False,2009,12,18,17,4,4,-0.1416701408535056,-0.009250770744579294,-0.1027555840870086
492783,85114C,RED ENCHANTED FOREST PLACEMAT,4,2009-12-18 17:15:00,3.43,,United Kingdom,13.72,False,False,False,2009,12,18,17,4,4,-0.09084273039278185,-0.016539179999095318,-0.03333784671642065
492783,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,2009-12-18 17:15:00,6.04,,United Kingdom,12.08,False,False,False,2009,12,18,17,4,4,-0.12472767069993101,0.00532604776445276,-0.04542331267053575
492783,85136A,YELLOW SHARK HELICOPTER,2,2009-12-18 17:15:00,8.65,,United Kingdom,17.3,False,False,False,2009,12,18,17,4,4,-0.12472767069993101,0.027191275528000842,-0.006956158840974268
492783,85173,SET/6 FROG PRINCE T-LIGHT CANDLES,1,2009-12-18 17:15:00,5.17,,United Kingdom,5.17,False,False,False,2009,12,18,17,4,4,-0.1416701408535056,-0.0019623614900632675,-0.0963443917820817
492783,85183A,CHARLIE & LOLA WASTEPAPER BIN BLUE,2,2009-12-18 17:15:00,7.78,,United Kingdom,15.56,False,False,False,2009,12,18,17,4,4,-0.12472767069993101,0.019902866273484816,-0.019778543450828096
492783,85184D,S/4 BLUE ROUND DECOUPAGE BOXES,1,2009-12-18 17:15:00,6.04,,United Kingdom,6.04,False,False,False,2009,12,18,17,4,4,-0.1416701408535056,0.00532604776445276,-0.0899331994771548
492783,85185D,FROG SOCK PUPPET,1,2009-12-18 17:15:00,6.04,,United Kingdom,6.04,False,False,False,2009,12,18,17,4,4,-0.1416701408535056,0.00532604776445276,-0.0899331994771548
492783,85199S,SMALL HANGING IVORY/RED WOOD BIRD,1,2009-12-18 17:15:00,0.83,,United Kingdom,0.83,False,False,False,2009,12,18,17,4,4,-0.1416701408535056,-0.038320632943625976,-0.1283266614411424
492783,85226C,BLUE PULL BACK RACING CAR,1,2009-12-18 17:15:00,1.7,,United Kingdom,1.7,False,False,False,2009,12,18,17,4,4,-0.1416701408535056,-0.031032223689109947,-0.1219154691362155
492783,85227,SET/6 3D KIT CARDS FOR KIDS,2,2009-12-18 17:15:00,1.7,,United Kingdom,3.4,False,False,False,2009,12,18,17,4,4,-0.12472767069993101,-0.031032223689109947,-0.10938785198865715
492783,85231B,CINAMMON SET OF 9 T-LIGHTS,1,2009-12-18 17:15:00,1.7,,United Kingdom,1.7,False,False,False,2009,12,18,17,4,4,-0.1416701408535056,-0.031032223689109947,-0.1219154691362155
492783,90005A,JADE GREEN ENAMEL HAIR COMB,1,2009-12-18 17:15:00,2.16,,United Kingdom,2.16,False,False,False,2009,12,18,17,4,4,-0.1416701408535056,-0.02717858201430837,-0.11852564331981734
492783,90036E,"FLOWER GLASS GARLD NECKL36""AMETHYST",1,2009-12-18 17:15:00,8.24,,United Kingdom,8.24,False,False,False,2009,12,18,17,4,4,-0.1416701408535056,0.023756507948286393,-0.07372098905090282
492783,90036F,"FLOWER GLASS GARLD NECKL36""TURQUOIS",1,2009-12-18 17:15:00,8.24,,United Kingdom,8.24,False,False,False,2009,12,18,17,4,4,-0.1416701408535056,0.023756507948286393,-0.07372098905090282
492783,90038B,GLASS AND PAINTED BEADS BRACELET OL,1,2009-12-18 17:15:00,3.9,,United Kingdom,3.9,False,False,False,2009,12,18,17,4,4,-0.1416701408535056,-0.012601763505276318,-0.10570325870996351
492783,90038C,GLASS AND BEADS BRACELET IVORY,1,2009-12-18 17:15:00,3.9,,United Kingdom,3.9,False,False,False,2009,12,18,17,4,4,-0.1416701408535056,-0.012601763505276318,-0.10570325870996351
492783,90039A,FIRE POLISHED GLASS BRACELET RED,1,2009-12-18 17:15:00,3.9,,United Kingdom,3.9,False,False,False,2009,12,18,17,4,4,-0.1416701408535056,-0.012601763505276318,-0.10570325870996351
492783,90062,CARNIVAL BRACELET,1,2009-12-18 17:15:00,13.03,,United Kingdom,13.03,False,False,False,2009,12,18,17,4,4,-0.1416701408535056,0.06388464625763325,-0.03842258544101786
492783,90089,PINK CRYSTAL SKULL PHONE CHARM,1,2009-12-18 17:15:00,1.7,,United Kingdom,1.7,False,False,False,2009,12,18,17,4,4,-0.1416701408535056,-0.031032223689109947,-0.1219154691362155
492783,90120D,WHITE MURANO TWIST BRACELET,1,2009-12-18 17:15:00,4.33,,United Kingdom,4.33,False,False,False,2009,12,18,17,4,4,-0.1416701408535056,-0.008999446287527016,-0.102534508490287
492783,90130A,WHITE STONE/CRYSTAL EARRINGS,1,2009-12-18 17:15:00,3.03,,United Kingdom,3.03,False,False,False,2009,12,18,17,4,4,-0.1416701408535056,-0.019890172759792345,-0.11211445101489044
492783,90160D,PINK BOUDICCA LARGE BRACELET,1,2009-12-18 17:15:00,7.37,,United Kingdom,7.37,False,False,False,2009,12,18,17,4,4,-0.1416701408535056,0.016468098693770365,-0.08013218135582972
492783,90161D,ANT COPPER PINK BOUDICCA BRACELET,1,2009-12-18 17:15:00,5.2,,United Kingdom,5.2,False,False,False,2009,12,18,17,4,4,-0.1416701408535056,-0.0017110370330109886,-0.09612331618536009
492783,90165B,WHITE ROSEBUD PEARL EARRINGS,1,2009-12-18 17:15:00,2.59,,United Kingdom,2.59,False,False,False,2009,12,18,17,4,4,-0.1416701408535056,-0.02357626479655907,-0.11535689310014083
492783,90168,2 DAISIES HAIR COMB,1,2009-12-18 17:15:00,3.03,,United Kingdom,3.03,False,False,False,2009,12,18,17,4,4,-0.1416701408535056,-0.019890172759792345,-0.11211445101489044
492783,90171,DAISY RING,1,2009-12-18 17:15:00,1.29,,United Kingdom,1.29,False,False,False,2009,12,18,17,4,4,-0.1416701408535056,-0.034466991268824396,-0.12493683562474427
492783,90173,PAIR BUTTERFLY HAIR CLIPS,1,2009-12-18 17:15:00,3.9,,United Kingdom,3.9,False,False,False,2009,12,18,17,4,4,-0.1416701408535056,-0.012601763505276318,-0.10570325870996351
492783,90175A,WHITE GLASS CHUNKY CHARM BRACELET,1,2009-12-18 17:15:00,9.55,,United Kingdom,9.55,False,False,False,2009,12,18,17,4,4,-0.1416701408535056,0.03473100923956915,-0.06406735466072551
492783,90198B,VINTAGE ROSE BEAD BRACELET BLACK,1,2009-12-18 17:15:00,4.33,,United Kingdom,4.33,False,False,False,2009,12,18,17,4,4,-0.1416701408535056,-0.008999446287527016,-0.102534508490287
492783,90204,PAIR OF ENAMEL BUTTERFLY HAIRCLIP,1,2009-12-18 17:15:00,3.46,,United Kingdom,3.46,False,False,False,2009,12,18,17,4,4,-0.1416701408535056,-0.016287855542043043,-0.1089457007952139
492783,90209C,PINK ENAMEL+GLASS HAIR COMB,2,2009-12-18 17:15:00,2.16,,United Kingdom,4.32,False,False,False,2009,12,18,17,4,4,-0.12472767069993101,-0.02717858201430837,-0.10260820035586087
492783,90211A,DIAMOND LAS VEGAS NECKLACE 45CM,1,2009-12-18 17:15:00,6.07,,United Kingdom,6.07,False,False,False,2009,12,18,17,4,4,-0.1416701408535056,0.005577372221505039,-0.08971212388043318
492783,DCGS0058,MISO PRETTY GUM,2,2009-12-18 17:15:00,0.83,,United Kingdom,1.66,False,False,False,2009,12,18,17,4,4,-0.12472767069993101,-0.038320632943625976,-0.12221023659851098
492783,DCGS0072,CAT CAMOUFLAGUE COLLAR,1,2009-12-18 17:15:00,5.17,,United Kingdom,5.17,False,False,False,2009,12,18,17,4,4,-0.1416701408535056,-0.0019623614900632675,-0.0963443917820817
492783,DOT,DOTCOM POSTAGE,1,2009-12-18 17:15:00,604.12,,United Kingdom,604.12,False,False,False,2009,12,18,17,4,4,-0.1416701408535056,5.015730423558642,4.317429896765016
492783,GIFT_0001_50,DOTCOMGIFTSHOP GIFT VOUCHER £50.00,1,2009-12-18 17:15:00,43.48,,United Kingdom,43.48,False,False,False,2009,12,18,17,4,4,-0.1416701408535056,0.31897897016569415,0.1859691452314241
492784,46000M,POLYESTER FILLER PAD 45X45CM,1,2009-12-18 17:24:00,1.55,17841.0,United Kingdom,1.55,False,False,False,2009,12,18,17,4,4,-0.1416701408535056,-0.03228884597437133,-0.12302084711982357
492784,85097B,BLUE ROCKING SINGING CANARY,1,2009-12-18 17:24:00,3.75,17841.0,United Kingdom,3.75,False,False,False,2009,12,18,17,4,4,-0.1416701408535056,-0.013858385790537702,-0.1068086366935716
492784,84327A,PINK JUMPER LARRY THE LAMB,1,2009-12-18 17:24:00,2.1,17841.0,United Kingdom,2.1,False,False,False,2009,12,18,17,4,4,-0.1416701408535056,-0.027681230928412924,-0.11896779451326057
492784,85132A,CHARLIE + LOLA BISCUITS TINS,1,2009-12-18 17:24:00,9.95,17841.0,United Kingdom,9.95,False,False,False,2009,12,18,17,4,4,-0.1416701408535056,0.03808200200026616,-0.061119680037770616
492784,84031A,CHARLIE+LOLA RED HOT WATER BOTTLE,1,2009-12-18 17:24:00,4.65,17841.0,United Kingdom,4.65,False,False,False,2009,12,18,17,4,4,-0.1416701408535056,-0.0063186520789693945,-0.10017636879192307
492784,79160,HEART SHAPE WIRELESS DOORBELL,1,2009-12-18 17:24:00,2.1,17841.0,United Kingdom,2.1,False,False,False,2009,12,18,17,4,4,-0.1416701408535056,-0.027681230928412924,-0.11896779451326057
492784,20701,PINK CAT FLORAL CUSHION COVER,1,2009-12-18 17:24:00,3.75,17841.0,United Kingdom,3.75,False,False,False,2009,12,18,17,4,4,-0.1416701408535056,-0.013858385790537702,-0.1068086366935716
492784,20783,HEART EAR MUFF HEADPHONES,1,2009-12-18 17:24:00,5.49,17841.0,United Kingdom,5.49,False,False,False,2009,12,18,17,4,4,-0.1416701408535056,0.0007184327184943538,-0.09398625208371778
492784,21173,LOO ROLL METAL SIGN,1,2009-12-18 17:24:00,1.65,17841.0,United Kingdom,1.65,False,False,False,2009,12,18,17,4,4,-0.1416701408535056,-0.03145109778419708,-0.12228392846408485
492784,21174,POTTERING IN THE SHED METAL SIGN,1,2009-12-18 17:24:00,1.95,17841.0,United Kingdom,1.95,False,False,False,2009,12,18,17,4,4,-0.1416701408535056,-0.028937853213674307,-0.12007317249686868
492784,72801C,S/4 ROSE PINK DINNER CANDLES,1,2009-12-18 17:24:00,1.25,17841.0,United Kingdom,1.25,False,False,False,2009,12,18,17,4,4,-0.1416701408535056,-0.0348020905448941,-0.12523160308703976
492784,21107,CREAM SLICE FLANNEL PINK SPOT,1,2009-12-18 17:24:00,2.95,17841.0,United Kingdom,2.95,False,False,False,2009,12,18,17,4,4,-0.1416701408535056,-0.02056037131193175,-0.11270398593948142
492784,22274,FELTCRAFT DOLL EMILY,1,2009-12-18 17:24:00,2.95,17841.0,United Kingdom,2.95,False,False,False,2009,12,18,17,4,4,-0.1416701408535056,-0.02056037131193175,-0.11270398593948142
492784,72800A,S/4 BLACK DINNER CANDLE SILVER FLOC,1,2009-12-18 17:24:00,2.55,17841.0,United Kingdom,2.55,False,False,False,2009,12,18,17,4,4,-0.1416701408535056,-0.023911364072628775,-0.11565166056243631
492784,85025C,PINK HEART SHAPE PHOTO FRAME,1,2009-12-18 17:24:00,1.65,17841.0,United Kingdom,1.65,False,False,False,2009,12,18,17,4,4,-0.1416701408535056,-0.03145109778419708,-0.12228392846408485
492784,84029C,BROWN FURRY HOT WATER BOTTLE,1,2009-12-18 17:24:00,3.75,17841.0,United Kingdom,3.75,False,False,False,2009,12,18,17,4,4,-0.1416701408535056,-0.013858385790537702,-0.1068086366935716
492784,84078A,SET/4 WHITE RETRO STORAGE CUBES,1,2009-12-18 17:24:00,39.95,17841.0,United Kingdom,39.95,False,False,False,2009,12,18,17,4,4,-0.1416701408535056,0.289406459052543,0.15995591668384712
492784,22180,RETRO SPOT LAMP,1,2009-12-18 17:24:00,9.95,17841.0,United Kingdom,9.95,False,False,False,2009,12,18,17,4,4,-0.1416701408535056,0.03808200200026616,-0.061119680037770616
492784,20719,WOODLAND CHARLOTTE BAG,6,2009-12-18 17:24:00,0.85,17841.0,United Kingdom,5.1,False,False,False,2009,12,18,17,4,4,-0.05695779008563269,-0.038153083305591126,-0.09686023484109882
492784,21216,"SET 3 RED SPOT TIN TEA,COFFEE,SUGAR",2,2009-12-18 17:24:00,4.95,17841.0,United Kingdom,9.9,False,False,False,2009,12,18,17,4,4,-0.12472767069993101,-0.0038054075084466284,-0.061488139365639974
492784,20910,VINTAGE PHOTO ALBUM PARIS DAYS,1,2009-12-18 17:24:00,6.35,17841.0,United Kingdom,6.35,False,False,False,2009,12,18,17,4,4,-0.1416701408535056,0.007923067153992951,-0.08764875164436474
492784,84854,GIRLY PINK TOOL SET,1,2009-12-18 17:24:00,4.95,17841.0,United Kingdom,4.95,False,False,False,2009,12,18,17,4,4,-0.1416701408535056,-0.0038054075084466284,-0.09796561282470691
492784,21043,APRON MODERN VINTAGE COTTON,3,2009-12-18 17:24:00,5.95,17841.0,United Kingdom,17.85,False,False,False,2009,12,18,17,4,4,-0.10778520054635643,0.004572074393295931,-0.0029031062344112716
492784,21260,FIRST AID TIN,1,2009-12-18 17:24:00,3.25,17841.0,United Kingdom,3.25,False,False,False,2009,12,18,17,4,4,-0.1416701408535056,-0.01804712674140898,-0.11049322997226524
492784,84526,GIANT BLACK SUNGLASSES,1,2009-12-18 17:24:00,1.95,17841.0,United Kingdom,1.95,False,False,False,2009,12,18,17,4,4,-0.1416701408535056,-0.028937853213674307,-0.12007317249686868
492784,84499,BLACK FLOWER CANDLE PLATE,6,2009-12-18 17:24:00,0.85,17841.0,United Kingdom,5.1,False,False,False,2009,12,18,17,4,4,-0.05695779008563269,-0.038153083305591126,-0.09686023484109882
492784,84997C,BLUE 3 PIECE MINI DOTS CUTLERY SET,1,2009-12-18 17:24:00,3.75,17841.0,United Kingdom,3.75,False,False,False,2009,12,18,17,4,4,-0.1416701408535056,-0.013858385790537702,-0.1068086366935716
492784,70006,LOVE HEART POCKET WARMER,1,2009-12-18 17:24:00,1.65,17841.0,United Kingdom,1.65,False,False,False,2009,12,18,17,4,4,-0.1416701408535056,-0.03145109778419708,-0.12228392846408485
492784,20723,STRAWBERRY CHARLOTTE BAG,1,2009-12-18 17:24:00,0.85,17841.0,United Kingdom,0.85,False,False,False,2009,12,18,17,4,4,-0.1416701408535056,-0.038153083305591126,-0.12817927770999465
492784,37444B,BLUE BREAKFAST CUP AND SAUCER,1,2009-12-18 17:24:00,2.95,17841.0,United Kingdom,2.95,False,False,False,2009,12,18,17,4,4,-0.1416701408535056,-0.02056037131193175,-0.11270398593948142
492784,22135,LADLE LOVE HEART PINK,1,2009-12-18 17:24:00,0.42,17841.0,United Kingdom,0.42,False,False,False,2009,12,18,17,4,4,-0.1416701408535056,-0.041755400523340425,-0.13134802792967115
492784,22134,LADLE LOVE HEART RED,1,2009-12-18 17:24:00,0.42,17841.0,United Kingdom,0.42,False,False,False,2009,12,18,17,4,4,-0.1416701408535056,-0.041755400523340425,-0.13134802792967115
492784,20724,RED SPOTTY CHARLOTTE BAG,1,2009-12-18 17:24:00,0.85,17841.0,United Kingdom,0.85,False,False,False,2009,12,18,17,4,4,-0.1416701408535056,-0.038153083305591126,-0.12817927770999465
492784,72122,COFFEE SCENT PILLAR CANDLE,2,2009-12-18 17:24:00,0.95,17841.0,United Kingdom,1.9,False,False,False,2009,12,18,17,4,4,-0.12472767069993101,-0.03731533511541687,-0.12044163182473805
492784,84858C,PINK RIVIERA HANDBAG,1,2009-12-18 17:24:00,5.95,17841.0,United Kingdom,5.95,False,False,False,2009,12,18,17,4,4,-0.1416701408535056,0.004572074393295931,-0.09059642626731965
492784,21977,PACK OF 60 PINK PAISLEY CAKE CASES,4,2009-12-18 17:24:00,0.55,17841.0,United Kingdom,2.2,False,False,False,2009,12,18,17,4,4,-0.09084273039278185,-0.04066632787611389,-0.11823087585752186
492784,84520B,PACK 20 ENGLISH ROSE PAPER NAPKINS,3,2009-12-18 17:24:00,0.85,17841.0,United Kingdom,2.55,False,False,False,2009,12,18,17,4,4,-0.10778520054635643,-0.038153083305591126,-0.11565166056243631
492784,35471A,SET OF 3 BIRD L.BLUE FEATHER,6,2009-12-18 17:24:00,1.25,17841.0,United Kingdom,7.5,False,False,False,2009,12,18,17,4,4,-0.05695779008563269,-0.0348020905448941,-0.07917418710336939
492784,84627,CANDY STRIPE ROSE C/COVER,1,2009-12-18 17:24:00,5.95,17841.0,United Kingdom,5.95,False,False,False,2009,12,18,17,4,4,-0.1416701408535056,0.004572074393295931,-0.09059642626731965
492784,21784,SHOE SHINE BOX,1,2009-12-18 17:24:00,9.95,17841.0,United Kingdom,9.95,False,False,False,2009,12,18,17,4,4,-0.1416701408535056,0.03808200200026616,-0.061119680037770616
492784,90214L,"LETTER ""L"" BLING KEY RING",4,2009-12-18 17:24:00,1.25,17841.0,United Kingdom,5.0,False,False,False,2009,12,18,17,4,4,-0.09084273039278185,-0.0348020905448941,-0.09759715349683754
